Time_Index,Demand_Ethanol,Demand_Zero ,Demand_Electricity,Demand_Hydrogen,Demand_Ammonia,Demand_Biomethane,Demand_Gasoline,Demand_GreenDiesel
1783,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1784,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1785,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1786,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1787,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1788,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1789,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1790,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1791,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1792,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1793,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1794,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1795,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1796,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1797,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1798,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1799,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1800,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1801,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1802,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1803,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1804,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1805,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1806,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1807,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1808,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1809,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1810,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1811,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1812,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1813,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1814,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1815,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1816,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1817,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1818,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1819,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1820,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1821,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1822,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1823,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1824,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1825,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1826,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1827,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1828,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1829,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1830,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1831,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1832,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1833,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1834,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1835,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1836,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1837,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1838,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1839,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1840,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1841,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1842,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1843,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1844,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1845,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1846,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1847,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1848,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1849,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1850,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1851,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1852,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1853,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1854,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1855,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1856,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1857,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1858,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1859,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1860,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1861,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1862,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1863,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1864,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1865,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1866,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1867,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1868,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1869,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1870,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1871,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1872,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1873,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1874,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1875,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1876,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1877,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1878,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1879,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1880,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1881,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1882,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1883,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1884,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1885,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1886,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1887,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1888,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1889,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1890,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1891,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1892,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1893,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1894,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1895,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1896,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1897,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1898,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1899,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1900,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1901,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1902,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1903,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1904,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1905,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1906,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1907,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1908,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1909,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1910,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1911,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1912,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1913,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1914,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1915,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1916,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1917,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1918,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1919,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1920,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1921,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1922,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1923,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1924,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1925,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1926,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1927,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1928,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1929,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1930,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1931,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1932,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1933,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1934,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1935,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1936,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1937,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1938,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1939,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1940,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1941,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1942,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1943,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1944,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1945,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1946,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1947,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1948,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1949,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1950,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1951,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1952,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1953,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1954,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1955,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1956,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1957,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1958,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1959,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1960,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1961,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1962,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1963,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1964,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1965,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1966,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1967,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1968,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1969,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1970,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1971,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1972,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1973,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1974,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1975,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1976,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1977,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1978,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1979,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1980,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1981,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1982,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1983,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1984,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1985,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1986,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1987,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1988,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1989,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1990,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1991,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1992,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1993,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1994,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1995,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1996,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1997,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1998,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
1999,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2000,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2001,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2002,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2003,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2004,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2005,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2006,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2007,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2008,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2009,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2010,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2011,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2012,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2013,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2014,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2015,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2016,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2017,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2018,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2019,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2020,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2021,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2022,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2023,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2024,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2025,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2026,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2027,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2028,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2029,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2030,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2031,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2032,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2033,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2034,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2035,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2036,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2037,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2038,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2039,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2040,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2041,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2042,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2043,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2044,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2045,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2046,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2047,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2048,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2049,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2050,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2051,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2052,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2053,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2054,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2055,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2056,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2057,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2058,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2059,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2060,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2061,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2062,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2063,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2064,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2065,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2066,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2067,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2068,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2069,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2070,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2071,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2072,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2073,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2074,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2075,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2076,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2077,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2078,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2079,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2080,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2081,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2082,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2083,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2084,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2085,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2086,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2087,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2088,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2089,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2090,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2091,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2092,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2093,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2094,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2095,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2096,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2097,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2098,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2099,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2100,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2101,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2102,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2103,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2104,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2105,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2106,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2107,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2108,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2109,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2110,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2111,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2112,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2113,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2114,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2115,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2116,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2117,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2118,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2119,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2120,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2121,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2122,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2123,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2124,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2125,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2126,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2127,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2128,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2129,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2130,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2131,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2132,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2133,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2134,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2135,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2136,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2137,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2138,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2139,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2140,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2141,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2142,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2143,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2144,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2145,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2146,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2147,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2148,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2149,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2150,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2151,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2152,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2153,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2154,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2155,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2156,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2157,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2158,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2159,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2160,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2161,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2162,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2163,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2164,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2165,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2166,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2167,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2168,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2169,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2170,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2171,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2172,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2173,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2174,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2175,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2176,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2177,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2178,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2179,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2180,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2181,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2182,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2183,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2184,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2185,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2186,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2187,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2188,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2189,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2190,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
2191,344.18,0,108.01,61.75,61.75,41.67,473.06,2471.46
