Time_Index,Demand_Ethanol,Demand_Zero ,Demand_Electricity,Demand_Hydrogen,Demand_Ammonia,Demand_Biomethane,Demand_Gasoline,Demand_GreenDiesel
1289,1000,0,20000,2250,3215,500,12000,2000
1290,1000,0,20000,2250,3215,500,12000,2000
1291,1000,0,20000,2250,3215,500,12000,2000
1292,1000,0,20000,2250,3215,500,12000,2000
1293,1000,0,20000,2250,3215,500,12000,2000
1294,1000,0,20000,2250,3215,500,12000,2000
1295,1000,0,20000,2250,3215,500,12000,2000
1296,1000,0,20000,2250,3215,500,12000,2000
1297,1000,0,20000,2250,3215,500,12000,2000
1298,1000,0,20000,2250,3215,500,12000,2000
1299,1000,0,20000,2250,3215,500,12000,2000
1300,1000,0,20000,2250,3215,500,12000,2000
1301,1000,0,20000,2250,3215,500,12000,2000
1302,1000,0,20000,2250,3215,500,12000,2000
1303,1000,0,20000,2250,3215,500,12000,2000
1304,1000,0,20000,2250,3215,500,12000,2000
1305,1000,0,20000,2250,3215,500,12000,2000
1306,1000,0,20000,2250,3215,500,12000,2000
1307,1000,0,20000,2250,3215,500,12000,2000
1308,1000,0,20000,2250,3215,500,12000,2000
1309,1000,0,20000,2250,3215,500,12000,2000
1310,1000,0,20000,2250,3215,500,12000,2000
1311,1000,0,20000,2250,3215,500,12000,2000
1312,1000,0,20000,2250,3215,500,12000,2000
1313,1000,0,20000,2250,3215,500,12000,2000
1314,1000,0,20000,2250,3215,500,12000,2000
1315,1000,0,20000,2250,3215,500,12000,2000
1316,1000,0,20000,2250,3215,500,12000,2000
1317,1000,0,20000,2250,3215,500,12000,2000
1318,1000,0,20000,2250,3215,500,12000,2000
1319,1000,0,20000,2250,3215,500,12000,2000
1320,1000,0,20000,2250,3215,500,12000,2000
1321,1000,0,20000,2250,3215,500,12000,2000
1322,1000,0,20000,2250,3215,500,12000,2000
1323,1000,0,20000,2250,3215,500,12000,2000
1324,1000,0,20000,2250,3215,500,12000,2000
1325,1000,0,20000,2250,3215,500,12000,2000
1326,1000,0,20000,2250,3215,500,12000,2000
1327,1000,0,20000,2250,3215,500,12000,2000
1328,1000,0,20000,2250,3215,500,12000,2000
1329,1000,0,20000,2250,3215,500,12000,2000
1330,1000,0,20000,2250,3215,500,12000,2000
1331,1000,0,20000,2250,3215,500,12000,2000
1332,1000,0,20000,2250,3215,500,12000,2000
1333,1000,0,20000,2250,3215,500,12000,2000
1334,1000,0,20000,2250,3215,500,12000,2000
1335,1000,0,20000,2250,3215,500,12000,2000
1336,1000,0,20000,2250,3215,500,12000,2000
1337,1000,0,20000,2250,3215,500,12000,2000
1338,1000,0,20000,2250,3215,500,12000,2000
1339,1000,0,20000,2250,3215,500,12000,2000
1340,1000,0,20000,2250,3215,500,12000,2000
1341,1000,0,20000,2250,3215,500,12000,2000
1342,1000,0,20000,2250,3215,500,12000,2000
1343,1000,0,20000,2250,3215,500,12000,2000
1344,1000,0,20000,2250,3215,500,12000,2000
1345,1000,0,20000,2250,3215,500,12000,2000
1346,1000,0,20000,2250,3215,500,12000,2000
1347,1000,0,20000,2250,3215,500,12000,2000
1348,1000,0,20000,2250,3215,500,12000,2000
1349,1000,0,20000,2250,3215,500,12000,2000
1350,1000,0,20000,2250,3215,500,12000,2000
1351,1000,0,20000,2250,3215,500,12000,2000
1352,1000,0,20000,2250,3215,500,12000,2000
1353,1000,0,20000,2250,3215,500,12000,2000
1354,1000,0,20000,2250,3215,500,12000,2000
1355,1000,0,20000,2250,3215,500,12000,2000
1356,1000,0,20000,2250,3215,500,12000,2000
1357,1000,0,20000,2250,3215,500,12000,2000
1358,1000,0,20000,2250,3215,500,12000,2000
1359,1000,0,20000,2250,3215,500,12000,2000
1360,1000,0,20000,2250,3215,500,12000,2000
1361,1000,0,20000,2250,3215,500,12000,2000
1362,1000,0,20000,2250,3215,500,12000,2000
1363,1000,0,20000,2250,3215,500,12000,2000
1364,1000,0,20000,2250,3215,500,12000,2000
1365,1000,0,20000,2250,3215,500,12000,2000
1366,1000,0,20000,2250,3215,500,12000,2000
1367,1000,0,20000,2250,3215,500,12000,2000
1368,1000,0,20000,2250,3215,500,12000,2000
1369,1000,0,20000,2250,3215,500,12000,2000
1370,1000,0,20000,2250,3215,500,12000,2000
1371,1000,0,20000,2250,3215,500,12000,2000
1372,1000,0,20000,2250,3215,500,12000,2000
1373,1000,0,20000,2250,3215,500,12000,2000
1374,1000,0,20000,2250,3215,500,12000,2000
1375,1000,0,20000,2250,3215,500,12000,2000
1376,1000,0,20000,2250,3215,500,12000,2000
1377,1000,0,20000,2250,3215,500,12000,2000
1378,1000,0,20000,2250,3215,500,12000,2000
1379,1000,0,20000,2250,3215,500,12000,2000
1380,1000,0,20000,2250,3215,500,12000,2000
1381,1000,0,20000,2250,3215,500,12000,2000
1382,1000,0,20000,2250,3215,500,12000,2000
1383,1000,0,20000,2250,3215,500,12000,2000
1384,1000,0,20000,2250,3215,500,12000,2000
1385,1000,0,20000,2250,3215,500,12000,2000
1386,1000,0,20000,2250,3215,500,12000,2000
1387,1000,0,20000,2250,3215,500,12000,2000
1388,1000,0,20000,2250,3215,500,12000,2000
1389,1000,0,20000,2250,3215,500,12000,2000
1390,1000,0,20000,2250,3215,500,12000,2000
1391,1000,0,20000,2250,3215,500,12000,2000
1392,1000,0,20000,2250,3215,500,12000,2000
1393,1000,0,20000,2250,3215,500,12000,2000
1394,1000,0,20000,2250,3215,500,12000,2000
1395,1000,0,20000,2250,3215,500,12000,2000
1396,1000,0,20000,2250,3215,500,12000,2000
1397,1000,0,20000,2250,3215,500,12000,2000
1398,1000,0,20000,2250,3215,500,12000,2000
1399,1000,0,20000,2250,3215,500,12000,2000
1400,1000,0,20000,2250,3215,500,12000,2000
1401,1000,0,20000,2250,3215,500,12000,2000
1402,1000,0,20000,2250,3215,500,12000,2000
1403,1000,0,20000,2250,3215,500,12000,2000
1404,1000,0,20000,2250,3215,500,12000,2000
1405,1000,0,20000,2250,3215,500,12000,2000
1406,1000,0,20000,2250,3215,500,12000,2000
1407,1000,0,20000,2250,3215,500,12000,2000
1408,1000,0,20000,2250,3215,500,12000,2000
1409,1000,0,20000,2250,3215,500,12000,2000
1410,1000,0,20000,2250,3215,500,12000,2000
1411,1000,0,20000,2250,3215,500,12000,2000
1412,1000,0,20000,2250,3215,500,12000,2000
1413,1000,0,20000,2250,3215,500,12000,2000
1414,1000,0,20000,2250,3215,500,12000,2000
1415,1000,0,20000,2250,3215,500,12000,2000
1416,1000,0,20000,2250,3215,500,12000,2000
1417,1000,0,20000,2250,3215,500,12000,2000
1418,1000,0,20000,2250,3215,500,12000,2000
1419,1000,0,20000,2250,3215,500,12000,2000
1420,1000,0,20000,2250,3215,500,12000,2000
1421,1000,0,20000,2250,3215,500,12000,2000
1422,1000,0,20000,2250,3215,500,12000,2000
1423,1000,0,20000,2250,3215,500,12000,2000
1424,1000,0,20000,2250,3215,500,12000,2000
1425,1000,0,20000,2250,3215,500,12000,2000
1426,1000,0,20000,2250,3215,500,12000,2000
1427,1000,0,20000,2250,3215,500,12000,2000
1428,1000,0,20000,2250,3215,500,12000,2000
1429,1000,0,20000,2250,3215,500,12000,2000
1430,1000,0,20000,2250,3215,500,12000,2000
1431,1000,0,20000,2250,3215,500,12000,2000
1432,1000,0,20000,2250,3215,500,12000,2000
1433,1000,0,20000,2250,3215,500,12000,2000
1434,1000,0,20000,2250,3215,500,12000,2000
1435,1000,0,20000,2250,3215,500,12000,2000
1436,1000,0,20000,2250,3215,500,12000,2000
1437,1000,0,20000,2250,3215,500,12000,2000
1438,1000,0,20000,2250,3215,500,12000,2000
1439,1000,0,20000,2250,3215,500,12000,2000
1440,1000,0,20000,2250,3215,500,12000,2000
1441,1000,0,20000,2250,3215,500,12000,2000
1442,1000,0,20000,2250,3215,500,12000,2000
1443,1000,0,20000,2250,3215,500,12000,2000
1444,1000,0,20000,2250,3215,500,12000,2000
1445,1000,0,20000,2250,3215,500,12000,2000
1446,1000,0,20000,2250,3215,500,12000,2000
1447,1000,0,20000,2250,3215,500,12000,2000
1448,1000,0,20000,2250,3215,500,12000,2000
1449,1000,0,20000,2250,3215,500,12000,2000
1450,1000,0,20000,2250,3215,500,12000,2000
1451,1000,0,20000,2250,3215,500,12000,2000
1452,1000,0,20000,2250,3215,500,12000,2000
1453,1000,0,20000,2250,3215,500,12000,2000
1454,1000,0,20000,2250,3215,500,12000,2000
1455,1000,0,20000,2250,3215,500,12000,2000
1456,1000,0,20000,2250,3215,500,12000,2000
1457,1000,0,20000,2250,3215,500,12000,2000
1458,1000,0,20000,2250,3215,500,12000,2000
1459,1000,0,20000,2250,3215,500,12000,2000
1460,1000,0,20000,2250,3215,500,12000,2000
1461,1000,0,20000,2250,3215,500,12000,2000
1462,1000,0,20000,2250,3215,500,12000,2000
1463,1000,0,20000,2250,3215,500,12000,2000
1464,1000,0,20000,2250,3215,500,12000,2000
1465,1000,0,20000,2250,3215,500,12000,2000
1466,1000,0,20000,2250,3215,500,12000,2000
1467,1000,0,20000,2250,3215,500,12000,2000
1468,1000,0,20000,2250,3215,500,12000,2000
1469,1000,0,20000,2250,3215,500,12000,2000
1470,1000,0,20000,2250,3215,500,12000,2000
1471,1000,0,20000,2250,3215,500,12000,2000
1472,1000,0,20000,2250,3215,500,12000,2000
1473,1000,0,20000,2250,3215,500,12000,2000
1474,1000,0,20000,2250,3215,500,12000,2000
1475,1000,0,20000,2250,3215,500,12000,2000
1476,1000,0,20000,2250,3215,500,12000,2000
1477,1000,0,20000,2250,3215,500,12000,2000
1478,1000,0,20000,2250,3215,500,12000,2000
1479,1000,0,20000,2250,3215,500,12000,2000
1480,1000,0,20000,2250,3215,500,12000,2000
1481,1000,0,20000,2250,3215,500,12000,2000
1482,1000,0,20000,2250,3215,500,12000,2000
1483,1000,0,20000,2250,3215,500,12000,2000
1484,1000,0,20000,2250,3215,500,12000,2000
1485,1000,0,20000,2250,3215,500,12000,2000
1486,1000,0,20000,2250,3215,500,12000,2000
1487,1000,0,20000,2250,3215,500,12000,2000
1488,1000,0,20000,2250,3215,500,12000,2000
1489,1000,0,20000,2250,3215,500,12000,2000
1490,1000,0,20000,2250,3215,500,12000,2000
1491,1000,0,20000,2250,3215,500,12000,2000
1492,1000,0,20000,2250,3215,500,12000,2000
1493,1000,0,20000,2250,3215,500,12000,2000
1494,1000,0,20000,2250,3215,500,12000,2000
1495,1000,0,20000,2250,3215,500,12000,2000
1496,1000,0,20000,2250,3215,500,12000,2000
1497,1000,0,20000,2250,3215,500,12000,2000
1498,1000,0,20000,2250,3215,500,12000,2000
1499,1000,0,20000,2250,3215,500,12000,2000
1500,1000,0,20000,2250,3215,500,12000,2000
1501,1000,0,20000,2250,3215,500,12000,2000
1502,1000,0,20000,2250,3215,500,12000,2000
1503,1000,0,20000,2250,3215,500,12000,2000
1504,1000,0,20000,2250,3215,500,12000,2000
1505,1000,0,20000,2250,3215,500,12000,2000
1506,1000,0,20000,2250,3215,500,12000,2000
1507,1000,0,20000,2250,3215,500,12000,2000
1508,1000,0,20000,2250,3215,500,12000,2000
1509,1000,0,20000,2250,3215,500,12000,2000
1510,1000,0,20000,2250,3215,500,12000,2000
1511,1000,0,20000,2250,3215,500,12000,2000
1512,1000,0,20000,2250,3215,500,12000,2000
1513,1000,0,20000,2250,3215,500,12000,2000
1514,1000,0,20000,2250,3215,500,12000,2000
1515,1000,0,20000,2250,3215,500,12000,2000
1516,1000,0,20000,2250,3215,500,12000,2000
1517,1000,0,20000,2250,3215,500,12000,2000
1518,1000,0,20000,2250,3215,500,12000,2000
1519,1000,0,20000,2250,3215,500,12000,2000
1520,1000,0,20000,2250,3215,500,12000,2000
1521,1000,0,20000,2250,3215,500,12000,2000
1522,1000,0,20000,2250,3215,500,12000,2000
1523,1000,0,20000,2250,3215,500,12000,2000
1524,1000,0,20000,2250,3215,500,12000,2000
1525,1000,0,20000,2250,3215,500,12000,2000
1526,1000,0,20000,2250,3215,500,12000,2000
1527,1000,0,20000,2250,3215,500,12000,2000
1528,1000,0,20000,2250,3215,500,12000,2000
1529,1000,0,20000,2250,3215,500,12000,2000
1530,1000,0,20000,2250,3215,500,12000,2000
1531,1000,0,20000,2250,3215,500,12000,2000
1532,1000,0,20000,2250,3215,500,12000,2000
1533,1000,0,20000,2250,3215,500,12000,2000
1534,1000,0,20000,2250,3215,500,12000,2000
1535,1000,0,20000,2250,3215,500,12000,2000
1536,1000,0,20000,2250,3215,500,12000,2000
1537,1000,0,20000,2250,3215,500,12000,2000
1538,1000,0,20000,2250,3215,500,12000,2000
1539,1000,0,20000,2250,3215,500,12000,2000
1540,1000,0,20000,2250,3215,500,12000,2000
1541,1000,0,20000,2250,3215,500,12000,2000
1542,1000,0,20000,2250,3215,500,12000,2000
1543,1000,0,20000,2250,3215,500,12000,2000
1544,1000,0,20000,2250,3215,500,12000,2000
1545,1000,0,20000,2250,3215,500,12000,2000
1546,1000,0,20000,2250,3215,500,12000,2000
1547,1000,0,20000,2250,3215,500,12000,2000
1548,1000,0,20000,2250,3215,500,12000,2000
1549,1000,0,20000,2250,3215,500,12000,2000
1550,1000,0,20000,2250,3215,500,12000,2000
1551,1000,0,20000,2250,3215,500,12000,2000
1552,1000,0,20000,2250,3215,500,12000,2000
1553,1000,0,20000,2250,3215,500,12000,2000
1554,1000,0,20000,2250,3215,500,12000,2000
1555,1000,0,20000,2250,3215,500,12000,2000
1556,1000,0,20000,2250,3215,500,12000,2000
1557,1000,0,20000,2250,3215,500,12000,2000
1558,1000,0,20000,2250,3215,500,12000,2000
1559,1000,0,20000,2250,3215,500,12000,2000
1560,1000,0,20000,2250,3215,500,12000,2000
1561,1000,0,20000,2250,3215,500,12000,2000
1562,1000,0,20000,2250,3215,500,12000,2000
1563,1000,0,20000,2250,3215,500,12000,2000
1564,1000,0,20000,2250,3215,500,12000,2000
1565,1000,0,20000,2250,3215,500,12000,2000
1566,1000,0,20000,2250,3215,500,12000,2000
1567,1000,0,20000,2250,3215,500,12000,2000
1568,1000,0,20000,2250,3215,500,12000,2000
1569,1000,0,20000,2250,3215,500,12000,2000
1570,1000,0,20000,2250,3215,500,12000,2000
1571,1000,0,20000,2250,3215,500,12000,2000
1572,1000,0,20000,2250,3215,500,12000,2000
1573,1000,0,20000,2250,3215,500,12000,2000
1574,1000,0,20000,2250,3215,500,12000,2000
1575,1000,0,20000,2250,3215,500,12000,2000
1576,1000,0,20000,2250,3215,500,12000,2000
1577,1000,0,20000,2250,3215,500,12000,2000
1578,1000,0,20000,2250,3215,500,12000,2000
1579,1000,0,20000,2250,3215,500,12000,2000
1580,1000,0,20000,2250,3215,500,12000,2000
1581,1000,0,20000,2250,3215,500,12000,2000
1582,1000,0,20000,2250,3215,500,12000,2000
1583,1000,0,20000,2250,3215,500,12000,2000
1584,1000,0,20000,2250,3215,500,12000,2000
1585,1000,0,20000,2250,3215,500,12000,2000
1586,1000,0,20000,2250,3215,500,12000,2000
1587,1000,0,20000,2250,3215,500,12000,2000
1588,1000,0,20000,2250,3215,500,12000,2000
1589,1000,0,20000,2250,3215,500,12000,2000
1590,1000,0,20000,2250,3215,500,12000,2000
1591,1000,0,20000,2250,3215,500,12000,2000
1592,1000,0,20000,2250,3215,500,12000,2000
1593,1000,0,20000,2250,3215,500,12000,2000
1594,1000,0,20000,2250,3215,500,12000,2000
1595,1000,0,20000,2250,3215,500,12000,2000
1596,1000,0,20000,2250,3215,500,12000,2000
1597,1000,0,20000,2250,3215,500,12000,2000
1598,1000,0,20000,2250,3215,500,12000,2000
1599,1000,0,20000,2250,3215,500,12000,2000
1600,1000,0,20000,2250,3215,500,12000,2000
1601,1000,0,20000,2250,3215,500,12000,2000
1602,1000,0,20000,2250,3215,500,12000,2000
1603,1000,0,20000,2250,3215,500,12000,2000
1604,1000,0,20000,2250,3215,500,12000,2000
1605,1000,0,20000,2250,3215,500,12000,2000
1606,1000,0,20000,2250,3215,500,12000,2000
1607,1000,0,20000,2250,3215,500,12000,2000
1608,1000,0,20000,2250,3215,500,12000,2000
1609,1000,0,20000,2250,3215,500,12000,2000
1610,1000,0,20000,2250,3215,500,12000,2000
1611,1000,0,20000,2250,3215,500,12000,2000
1612,1000,0,20000,2250,3215,500,12000,2000
1613,1000,0,20000,2250,3215,500,12000,2000
1614,1000,0,20000,2250,3215,500,12000,2000
1615,1000,0,20000,2250,3215,500,12000,2000
1616,1000,0,20000,2250,3215,500,12000,2000
1617,1000,0,20000,2250,3215,500,12000,2000
1618,1000,0,20000,2250,3215,500,12000,2000
1619,1000,0,20000,2250,3215,500,12000,2000
1620,1000,0,20000,2250,3215,500,12000,2000
1621,1000,0,20000,2250,3215,500,12000,2000
1622,1000,0,20000,2250,3215,500,12000,2000
1623,1000,0,20000,2250,3215,500,12000,2000
1624,1000,0,20000,2250,3215,500,12000,2000
1625,1000,0,20000,2250,3215,500,12000,2000
1626,1000,0,20000,2250,3215,500,12000,2000
1627,1000,0,20000,2250,3215,500,12000,2000
1628,1000,0,20000,2250,3215,500,12000,2000
1629,1000,0,20000,2250,3215,500,12000,2000
1630,1000,0,20000,2250,3215,500,12000,2000
1631,1000,0,20000,2250,3215,500,12000,2000
1632,1000,0,20000,2250,3215,500,12000,2000
1633,1000,0,20000,2250,3215,500,12000,2000
1634,1000,0,20000,2250,3215,500,12000,2000
1635,1000,0,20000,2250,3215,500,12000,2000
1636,1000,0,20000,2250,3215,500,12000,2000
1637,1000,0,20000,2250,3215,500,12000,2000
1638,1000,0,20000,2250,3215,500,12000,2000
1639,1000,0,20000,2250,3215,500,12000,2000
1640,1000,0,20000,2250,3215,500,12000,2000
1641,1000,0,20000,2250,3215,500,12000,2000
1642,1000,0,20000,2250,3215,500,12000,2000
1643,1000,0,20000,2250,3215,500,12000,2000
1644,1000,0,20000,2250,3215,500,12000,2000
1645,1000,0,20000,2250,3215,500,12000,2000
1646,1000,0,20000,2250,3215,500,12000,2000
1647,1000,0,20000,2250,3215,500,12000,2000
1648,1000,0,20000,2250,3215,500,12000,2000
1649,1000,0,20000,2250,3215,500,12000,2000
1650,1000,0,20000,2250,3215,500,12000,2000
1651,1000,0,20000,2250,3215,500,12000,2000
1652,1000,0,20000,2250,3215,500,12000,2000
1653,1000,0,20000,2250,3215,500,12000,2000
1654,1000,0,20000,2250,3215,500,12000,2000
1655,1000,0,20000,2250,3215,500,12000,2000
1656,1000,0,20000,2250,3215,500,12000,2000
1657,1000,0,20000,2250,3215,500,12000,2000
1658,1000,0,20000,2250,3215,500,12000,2000
1659,1000,0,20000,2250,3215,500,12000,2000
1660,1000,0,20000,2250,3215,500,12000,2000
1661,1000,0,20000,2250,3215,500,12000,2000
1662,1000,0,20000,2250,3215,500,12000,2000
1663,1000,0,20000,2250,3215,500,12000,2000
1664,1000,0,20000,2250,3215,500,12000,2000
1665,1000,0,20000,2250,3215,500,12000,2000
1666,1000,0,20000,2250,3215,500,12000,2000
1667,1000,0,20000,2250,3215,500,12000,2000
1668,1000,0,20000,2250,3215,500,12000,2000
1669,1000,0,20000,2250,3215,500,12000,2000
1670,1000,0,20000,2250,3215,500,12000,2000
1671,1000,0,20000,2250,3215,500,12000,2000
1672,1000,0,20000,2250,3215,500,12000,2000
1673,1000,0,20000,2250,3215,500,12000,2000
1674,1000,0,20000,2250,3215,500,12000,2000
1675,1000,0,20000,2250,3215,500,12000,2000
1676,1000,0,20000,2250,3215,500,12000,2000
1677,1000,0,20000,2250,3215,500,12000,2000
1678,1000,0,20000,2250,3215,500,12000,2000
1679,1000,0,20000,2250,3215,500,12000,2000
1680,1000,0,20000,2250,3215,500,12000,2000
1681,1000,0,20000,2250,3215,500,12000,2000
1682,1000,0,20000,2250,3215,500,12000,2000
1683,1000,0,20000,2250,3215,500,12000,2000
1684,1000,0,20000,2250,3215,500,12000,2000
1685,1000,0,20000,2250,3215,500,12000,2000
1686,1000,0,20000,2250,3215,500,12000,2000
1687,1000,0,20000,2250,3215,500,12000,2000
1688,1000,0,20000,2250,3215,500,12000,2000
1689,1000,0,20000,2250,3215,500,12000,2000
1690,1000,0,20000,2250,3215,500,12000,2000
1691,1000,0,20000,2250,3215,500,12000,2000
1692,1000,0,20000,2250,3215,500,12000,2000
1693,1000,0,20000,2250,3215,500,12000,2000
1694,1000,0,20000,2250,3215,500,12000,2000
1695,1000,0,20000,2250,3215,500,12000,2000
1696,1000,0,20000,2250,3215,500,12000,2000
1697,1000,0,20000,2250,3215,500,12000,2000
1698,1000,0,20000,2250,3215,500,12000,2000
1699,1000,0,20000,2250,3215,500,12000,2000
1700,1000,0,20000,2250,3215,500,12000,2000
1701,1000,0,20000,2250,3215,500,12000,2000
1702,1000,0,20000,2250,3215,500,12000,2000
1703,1000,0,20000,2250,3215,500,12000,2000
1704,1000,0,20000,2250,3215,500,12000,2000
1705,1000,0,20000,2250,3215,500,12000,2000
1706,1000,0,20000,2250,3215,500,12000,2000
1707,1000,0,20000,2250,3215,500,12000,2000
1708,1000,0,20000,2250,3215,500,12000,2000
1709,1000,0,20000,2250,3215,500,12000,2000
1710,1000,0,20000,2250,3215,500,12000,2000
1711,1000,0,20000,2250,3215,500,12000,2000
1712,1000,0,20000,2250,3215,500,12000,2000
1713,1000,0,20000,2250,3215,500,12000,2000
1714,1000,0,20000,2250,3215,500,12000,2000
1715,1000,0,20000,2250,3215,500,12000,2000
1716,1000,0,20000,2250,3215,500,12000,2000
1717,1000,0,20000,2250,3215,500,12000,2000
1718,1000,0,20000,2250,3215,500,12000,2000
1719,1000,0,20000,2250,3215,500,12000,2000
1720,1000,0,20000,2250,3215,500,12000,2000
1721,1000,0,20000,2250,3215,500,12000,2000
1722,1000,0,20000,2250,3215,500,12000,2000
1723,1000,0,20000,2250,3215,500,12000,2000
1724,1000,0,20000,2250,3215,500,12000,2000
1725,1000,0,20000,2250,3215,500,12000,2000
1726,1000,0,20000,2250,3215,500,12000,2000
1727,1000,0,20000,2250,3215,500,12000,2000
1728,1000,0,20000,2250,3215,500,12000,2000
1729,1000,0,20000,2250,3215,500,12000,2000
1730,1000,0,20000,2250,3215,500,12000,2000
1731,1000,0,20000,2250,3215,500,12000,2000
1732,1000,0,20000,2250,3215,500,12000,2000
1733,1000,0,20000,2250,3215,500,12000,2000
1734,1000,0,20000,2250,3215,500,12000,2000
1735,1000,0,20000,2250,3215,500,12000,2000
1736,1000,0,20000,2250,3215,500,12000,2000
1737,1000,0,20000,2250,3215,500,12000,2000
1738,1000,0,20000,2250,3215,500,12000,2000
1739,1000,0,20000,2250,3215,500,12000,2000
1740,1000,0,20000,2250,3215,500,12000,2000
1741,1000,0,20000,2250,3215,500,12000,2000
1742,1000,0,20000,2250,3215,500,12000,2000
1743,1000,0,20000,2250,3215,500,12000,2000
1744,1000,0,20000,2250,3215,500,12000,2000
1745,1000,0,20000,2250,3215,500,12000,2000
1746,1000,0,20000,2250,3215,500,12000,2000
1747,1000,0,20000,2250,3215,500,12000,2000
1748,1000,0,20000,2250,3215,500,12000,2000
1749,1000,0,20000,2250,3215,500,12000,2000
1750,1000,0,20000,2250,3215,500,12000,2000
1751,1000,0,20000,2250,3215,500,12000,2000
1752,1000,0,20000,2250,3215,500,12000,2000
1753,1000,0,20000,2250,3215,500,12000,2000
1754,1000,0,20000,2250,3215,500,12000,2000
1755,1000,0,20000,2250,3215,500,12000,2000
1756,1000,0,20000,2250,3215,500,12000,2000
1757,1000,0,20000,2250,3215,500,12000,2000
1758,1000,0,20000,2250,3215,500,12000,2000
1759,1000,0,20000,2250,3215,500,12000,2000
1760,1000,0,20000,2250,3215,500,12000,2000
1761,1000,0,20000,2250,3215,500,12000,2000
1762,1000,0,20000,2250,3215,500,12000,2000
1763,1000,0,20000,2250,3215,500,12000,2000
1764,1000,0,20000,2250,3215,500,12000,2000
1765,1000,0,20000,2250,3215,500,12000,2000
1766,1000,0,20000,2250,3215,500,12000,2000
1767,1000,0,20000,2250,3215,500,12000,2000
1768,1000,0,20000,2250,3215,500,12000,2000
1769,1000,0,20000,2250,3215,500,12000,2000
1770,1000,0,20000,2250,3215,500,12000,2000
1771,1000,0,20000,2250,3215,500,12000,2000
1772,1000,0,20000,2250,3215,500,12000,2000
1773,1000,0,20000,2250,3215,500,12000,2000
1774,1000,0,20000,2250,3215,500,12000,2000
1775,1000,0,20000,2250,3215,500,12000,2000
1776,1000,0,20000,2250,3215,500,12000,2000
1777,1000,0,20000,2250,3215,500,12000,2000
1778,1000,0,20000,2250,3215,500,12000,2000
1779,1000,0,20000,2250,3215,500,12000,2000
1780,1000,0,20000,2250,3215,500,12000,2000
1781,1000,0,20000,2250,3215,500,12000,2000
1782,1000,0,20000,2250,3215,500,12000,2000
1783,1000,0,20000,2250,3215,500,12000,2000
1784,1000,0,20000,2250,3215,500,12000,2000
1785,1000,0,20000,2250,3215,500,12000,2000
1786,1000,0,20000,2250,3215,500,12000,2000
1787,1000,0,20000,2250,3215,500,12000,2000
1788,1000,0,20000,2250,3215,500,12000,2000
1789,1000,0,20000,2250,3215,500,12000,2000
1790,1000,0,20000,2250,3215,500,12000,2000
1791,1000,0,20000,2250,3215,500,12000,2000
1792,1000,0,20000,2250,3215,500,12000,2000
1793,1000,0,20000,2250,3215,500,12000,2000
1794,1000,0,20000,2250,3215,500,12000,2000
1795,1000,0,20000,2250,3215,500,12000,2000
1796,1000,0,20000,2250,3215,500,12000,2000
1797,1000,0,20000,2250,3215,500,12000,2000
1798,1000,0,20000,2250,3215,500,12000,2000
1799,1000,0,20000,2250,3215,500,12000,2000
1800,1000,0,20000,2250,3215,500,12000,2000
1801,1000,0,20000,2250,3215,500,12000,2000
1802,1000,0,20000,2250,3215,500,12000,2000
1803,1000,0,20000,2250,3215,500,12000,2000
1804,1000,0,20000,2250,3215,500,12000,2000
1805,1000,0,20000,2250,3215,500,12000,2000
1806,1000,0,20000,2250,3215,500,12000,2000
1807,1000,0,20000,2250,3215,500,12000,2000
1808,1000,0,20000,2250,3215,500,12000,2000
1809,1000,0,20000,2250,3215,500,12000,2000
1810,1000,0,20000,2250,3215,500,12000,2000
1811,1000,0,20000,2250,3215,500,12000,2000
1812,1000,0,20000,2250,3215,500,12000,2000
1813,1000,0,20000,2250,3215,500,12000,2000
1814,1000,0,20000,2250,3215,500,12000,2000
1815,1000,0,20000,2250,3215,500,12000,2000
1816,1000,0,20000,2250,3215,500,12000,2000
1817,1000,0,20000,2250,3215,500,12000,2000
1818,1000,0,20000,2250,3215,500,12000,2000
1819,1000,0,20000,2250,3215,500,12000,2000
1820,1000,0,20000,2250,3215,500,12000,2000
1821,1000,0,20000,2250,3215,500,12000,2000
1822,1000,0,20000,2250,3215,500,12000,2000
1823,1000,0,20000,2250,3215,500,12000,2000
1824,1000,0,20000,2250,3215,500,12000,2000
1825,1000,0,20000,2250,3215,500,12000,2000
1826,1000,0,20000,2250,3215,500,12000,2000
1827,1000,0,20000,2250,3215,500,12000,2000
1828,1000,0,20000,2250,3215,500,12000,2000
1829,1000,0,20000,2250,3215,500,12000,2000
1830,1000,0,20000,2250,3215,500,12000,2000
1831,1000,0,20000,2250,3215,500,12000,2000
1832,1000,0,20000,2250,3215,500,12000,2000
1833,1000,0,20000,2250,3215,500,12000,2000
1834,1000,0,20000,2250,3215,500,12000,2000
1835,1000,0,20000,2250,3215,500,12000,2000
1836,1000,0,20000,2250,3215,500,12000,2000
1837,1000,0,20000,2250,3215,500,12000,2000
1838,1000,0,20000,2250,3215,500,12000,2000
1839,1000,0,20000,2250,3215,500,12000,2000
1840,1000,0,20000,2250,3215,500,12000,2000
1841,1000,0,20000,2250,3215,500,12000,2000
1842,1000,0,20000,2250,3215,500,12000,2000
1843,1000,0,20000,2250,3215,500,12000,2000
1844,1000,0,20000,2250,3215,500,12000,2000
